createdAt,url,positivePrompt,negativePrompt,nsfw,nsfwLevel,browsingLevel,likeCount,dislikeCount,heartCount,cryCount,laughCount,commentCount,username,Model,Meta,VAE,Resource1,Resource2,Resource3,Resource4,Resource5,Resource6
2024-09-24T20:26:16.879Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/d6b21a89-5b0b-4acc-9447-ac7c2494456a/width=832/d6b21a89-5b0b-4acc-9447-ac7c2494456a.jpeg,"Create a highly detailed centered image of a bag of ""Kidney Stone M&Ms"" facing the viewer. The bag should be brown with bold eye-catching text reading ""Kidney Stone M&Ms"" and the tagline ""The flavor you LOVE with a crunchy surprise!"" The text is legible and the bag is not angled. Resolution: 16k.",,False,None,1,971,0,347,85,328,1,UnstableGen,,"Size: 832x1216, Seed: 1006010907, Steps: 25, Sampler: Undefined, Version: ",N/A,,,,,,
2024-09-08T19:38:33.221Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/6d9ce73d-e831-45a8-9e3f-6bf38eb30cfb/width=1800/6d9ce73d-e831-45a8-9e3f-6bf38eb30cfb.jpeg,A hyper-realistic portrait photorealistic photo close-up image of A shimmering golden phoenix feather encased in a block of ice floating gently down a slow-moving river in the heart of a dense snow-covered forest. The feather glowing with a warm internal light radiates tiny sparks of energy that crackle against the ice sending ripples through the water. The block of ice perfectly transparent reflects the surrounding trees and the pale wintry sky above creating a surreal image of warmth and cold coexisting. The river flows steadily carrying the feather along its winding path while snowflakes drift lazily down adding a layer of stillness to the scene. The forest silent and pristine seems untouched by time with the only movement being the gentle flow of water and the featherâs subtle glow. The contrast between the vibrant fiery feather and the cold crystalline ice encapsulates a moment of balance where opposing forces meet in harmony. Itâs a serene yet powerful image of natureâs contrasts captured in a single magical moment. (photography high-resolution dynamic energetichyper-realistic dramatic lighting shallow depth of field.) detailmaximizer MythP0rt<lora:midjourney_whisper_flux_lora_v01:0.55><lora:aidmaMJ6.1-FLUX-V0.1:0.4><lora:FluxMythP0rtr4itStyle:0.4><lora:detailed_flux_ntc:2.2><lora:aidmaImageUpgrader-FLUX-V0.1:0.65>,unknown,False,None,1,1150,0,372,70,139,2,impossiblebearcl4060,Flux dev,"Size: 1024x1536, Seed: 1004926082860004, Steps: 20, Sampler: Euler, Version: ComfyUI",N/A,"Name: midjourney_whisper_flux_lora_v01, Type: lora, Weight: 0.55","Name: aidmaMJ6.1-FLUX-V0.1, Type: lora, Weight: 0.4","Name: FluxMythP0rtr4itStyle, Type: lora, Weight: 0.4","Name: detailed_flux_ntc, Type: lora, Weight: 2.2","Name: aidmaImageUpgrader-FLUX-V0.1, Type: lora, Weight: 0.65",
2024-07-18T07:36:53.613Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/2d752178-4302-448e-a3c7-ab7dc3e9ea65/width=720/2d752178-4302-448e-a3c7-ab7dc3e9ea65.jpeg,,,False,None,1,1182,0,379,49,120,2,andux,,"Size: , Seed: , Steps: , Sampler: , Version: ",N/A,,,,,,
2024-07-31T07:46:05.702Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/3cda99e6-0e19-4588-9a30-e955a822a77c/width=1080/3cda99e6-0e19-4588-9a30-e955a822a77c.jpeg,BosstyleSilhouette of a Woman fighting a giant DARK mononoke Monster Boss resembling a ethereal fox with seven tails: Capture the essence of nostalgia and color in this vintage photograph. Dominating the scene is a meticulously detailedtranslucent dark-red Blood filled firefoxadorned with vibrant patternsblending seamlessly with its surroundings. Its long tailcomposed of intricately woven ribbons in a spectrum of colorstrails behindadding to the spectacle of the moment. Amidst the quietude of the nightits presence exudes a sense of ancestral strength and resilience. Behind itthe low-toned hues of the Milky Way cast a mesmerizing backdropa cosmic tapestry weaving tales of both past and future. In this momentthe convergence of tradition and technologyof ancient wisdom and industrial progresshangs palpably in the air.atmospheric hazeFilm graincinematic film stillshallow depth of fieldhighly detailedhigh budgetcinemascopemoodyepicOverallDetail2000s vintage RAW photophotorealisticcandid cameracolor graded cinematiceye catchlightsatmospheric lightingimperfectionsnaturalshallow dof,"NEG-fixl-2,easynegative,bad proportions,low resolution,bad,ugly,terrible,painting,3d,render,comic,anime,manga,unrealistic,flat,watermark,signature,worst quality,low quality,normal quality,lowres,simple background,inaccurate limb,extra fingers,fewer fingers,missing fingers,extra arms,(extra legs:1.3),inaccurate eyes,bad composition,bad anatomy,error,extra digit,fewer digits,cropped,low res,worst quality,low quality,normal quality,jpeg artifacts,extra digit,fewer digits,trademark,watermark,artist's name,username,signature,text,words,human,",False,None,1,1063,0,461,60,145,1,_xue_,nightvisionxl_V900,"Size: 540x960, Seed: 1013210109, Steps: 45, Sampler: DPM++ 2M, Version: v1.9.3",N/A,"Name: nightvisionxl_V900, Type: model, Weight: N/A",,,,,
2024-09-19T23:00:00.000Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/9e7ba918-0829-4a81-9326-ae7e749b0f2c/width=832/9e7ba918-0829-4a81-9326-ae7e749b0f2c.jpeg,,,False,None,1,1043,0,373,49,262,4,3mcg33,,"Size: , Seed: , Steps: , Sampler: , Version: ",N/A,,,,,,
2024-05-23T02:42:17.560Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/e0fc2f92-b769-43e6-8ab1-71c0db9b0813/width=1248/e0fc2f92-b769-43e6-8ab1-71c0db9b0813.jpeg,skeletton knight skull head blue turquoise eyes shiny eyes dark background from side coming cloud of smoke dark smoke walking open mouth dark armor blood stains painting side view holding one sword black hood shout roar cape,"hair, helmet,",False,None,1,1058,0,440,70,159,3,Rythievakem,nightvisionxl_v0811,"Size: 1024x1024, Seed: 3169644893, Steps: 20, Sampler: DPM++ SDE, Version: f0.0.17v1.8.0rc-latest-276-g29be1da7",sdxl_vae.safetensors,"Name: nightvisionxl_v0811, Type: model, Weight: N/A",,,,,
2024-09-30T20:47:56.538Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/c16ca964-3b6c-4846-84a1-4807eb64ed99/width=832/c16ca964-3b6c-4846-84a1-4807eb64ed99.jpeg,,,False,None,1,1176,0,376,56,117,2,Neyseron,,"Size: , Seed: , Steps: , Sampler: , Version: ",N/A,,,,,,
2024-08-21T21:14:00.050Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/c5c1f29a-b29c-4556-8eaa-ccb01c018cc2/width=832/c5c1f29a-b29c-4556-8eaa-ccb01c018cc2.jpeg,"A skeleton-shaped toilet paper holder tungsten material hands raised presenting a roll of toilet paper a speech bubble coming out saying ""Your Buttnapkins Milord"" highly detailed realistic masterpiece",,False,None,1,1083,0,308,55,279,1,UnstableGen,,"Size: 832x1216, Seed: 354829100, Steps: 25, Sampler: Undefined, Version: ",N/A,,,,,,
2024-06-19T00:47:33.290Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/48b4b208-b4af-48a4-b1f8-b2280722a317/width=1344/48b4b208-b4af-48a4-b1f8-b2280722a317.jpeg,,,False,None,1,1101,0,484,48,92,4,AIDigitalMediaAgency,,"Size: , Seed: , Steps: , Sampler: , Version: ",N/A,,,,,,
2024-05-08T10:07:30.288Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/fc565e25-7922-42e3-b05b-73c82e7b5b85/width=832/fc565e25-7922-42e3-b05b-73c82e7b5b85.jpeg,A whimsical fantasy spaceship in a form of donuts flying through the space long trail of sweets behind. In the distance planets resembling massive donuts with colorful glazes and sprinkles orbit lazily. Asteroids made of rock candy and gumdrops drift by. The starry background is a swirling cosmos of cotton candy nebulae and licorice vines.,"(CyberRealistic_Negative-neg:0.8), mature, curvy, big tits, (deformed iris, deformed pupils, semi-realistic, cgi, 3d, render, sketch, cartoon, drawing, anime, mutated hands and fingers:1.4), (deformed, distorted, disfigured:1.3), poorly drawn, bad anatomy, wrong anatomy, extra limb, missing limb, floating limbs, disconnected limbs, mutation, mutated, ugly, amputation",False,None,1,1080,0,393,55,197,8,pmgrohman678,,"Size: 832x1216, Seed: 947401109, Steps: 25, Sampler: DPM++ 2M Karras, Version: ",N/A,,,,,,
2024-10-07T11:20:33.925Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/5b885b38-4328-4142-a0d5-dd87729f710a/width=832/5b885b38-4328-4142-a0d5-dd87729f710a.jpeg,midjourney_whisper_avant_couture breathtaking detailed masterpiece awe-inspiring radiant magnificent portrait of stunning oriental woman long dark hair long multicoloured dress walking in formal japanese garden viewed from side glancing at viewer,,False,None,1,1122,0,381,101,120,1,Stu43,,"Size: 832x1216, Seed: 835902560, Steps: 25, Sampler: Undefined, Version: ",N/A,,,,,,
2024-03-31T11:29:21.606Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/8227b222-e872-4996-8961-0dc463d9acc2/width=1344/8227b222-e872-4996-8961-0dc463d9acc2.jpeg,strawberry 4k uhd masterpiece,,False,None,1,936,0,405,78,305,8,Standspurfahrer,,"Size: , Seed: , Steps: 40, Sampler: DPM++ 2M, Version: ",N/A,,,,,,
2024-10-20T13:36:40.446Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/df50a618-3e37-4ebf-b5c3-c78178b8a816/width=832/df50a618-3e37-4ebf-b5c3-c78178b8a816.jpeg,The image shows a futuristic cyberpunk-style character with pale skin and dark wet-looking long hair partially shaved on one side revealing a geometric design. The character's expression is calm yet intense with sharp angular facial features. He wears a dark oversized jacket that adds to his mysterious appearance. A katana is strapped to his back suggesting a warrior or samurai-inspired persona. The background is a bold solid red enhancing the dramatic and striking contrast of the character’s dark,,False,None,1,1132,0,333,107,151,0,AtomGirl,,"Size: 832x1216, Seed: 2796935761, Steps: 28, Sampler: Undefined, Version: ",N/A,,,,,,
2024-05-14T17:43:49.775Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/45bcfe59-c889-4f29-b803-d14d07736ebd/width=1024/45bcfe59-c889-4f29-b803-d14d07736ebd.jpeg,score_9 score_8_up score_7_up source anime 1girl solo <lora:Neeko-potat-v5:1> n33ko colored skin green skin hair ornament hair flower multicolored hair lizard tail denim shorts white blouse long blouse city sunglasses heart shaped glasses shoulder cutout pink sunglasses,"3D, grayscale, monochrome",False,None,1,1062,0,474,60,127,2,NorthSpirit,incursiosMemeDiffusion_v16PDXL,"Size: 1024x1536, Seed: 3594376498, Steps: 24, Sampler: Euler a, Version: f0.0.9-1.7.0",sdxl_vae.safetensors,"Name: Neeko-potat-v5, Type: lora, Weight: 1","Name: incursiosMemeDiffusion_v16PDXL, Type: model, Weight: N/A",,,,
2024-10-23T15:32:23.599Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/2633e4cc-35ae-473e-b7c8-285e8c89051a/width=1024/2633e4cc-35ae-473e-b7c8-285e8c89051a.jpeg,<lora:Paper_Quilling_And_Layered_Paper_Style:0.8> Paper Quilling Layered Paper planet earth with the sun in the background eclipse surreal photography dreamlike imagery subconscious exploration bending reality imaginative narratives juxtaposing elements evoking wonder and awe transcending boundaries challenging perceptions fantastical landscapes otherworldly atmospheres,,False,None,1,1132,0,431,63,96,1,Samson07,flux1-dev-bnb-nf4,"Size: 1024x1024, Seed: 4024232444, Steps: 20, Sampler: Euler, Version: f2.0.1v1.10.1-previous-582-g518e3cdb",N/A,"Name: Paper_Quilling_And_Layered_Paper_Style, Type: lora, Weight: 0.8","Name: flux1-dev-bnb-nf4, Type: model, Weight: N/A",,,,
2024-08-06T18:11:02.684Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/f9394dc6-906d-4385-912c-aef35bce0ad2/width=768/f9394dc6-906d-4385-912c-aef35bce0ad2.jpeg,Little cute wood kodama spirit creature long wooden petals and mud sitting on top of a log smiling happy night scene backlit by  [Alexander Archipenko Rufino Tamayo Picasso Robert Delaunay] fantasy art abstract surreal,,False,None,1,1127,0,412,46,137,2,KDess,,"Size: , Seed: 2155825207, Steps: 25, Sampler: dpmpp_3m_sde_gpu, Version: ",N/A,,,,,,
2024-11-21T07:56:33.854Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/8cdefaa9-6e4a-440d-9d0e-9ea9112cbde6/width=718/8cdefaa9-6e4a-440d-9d0e-9ea9112cbde6.jpeg,,,False,None,1,1092,0,419,54,159,4,Notsama,,"Size: , Seed: , Steps: , Sampler: , Version: ",N/A,,,,,,
2024-10-08T11:29:52.567Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/36db8d8a-9576-45af-8c3a-498d17a26d95/width=832/36db8d8a-9576-45af-8c3a-498d17a26d95.jpeg,closeup portrait of a goth woman messy straight-cut cleopatra bob bangs multi-tone hair (black with red and blue highlights) long earrings necklaces heavy make-up red lips dark eyeshadow dark background,,False,None,1,1153,0,392,77,99,2,Stu42,,"Size: 832x1216, Seed: 2601304260, Steps: 25, Sampler: Undefined, Version: ",N/A,,,,,,
2024-05-20T15:54:29.541Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/3a56d753-c4fc-4bf4-993c-198560014d4d/width=1024/3a56d753-c4fc-4bf4-993c-198560014d4d.jpeg,score_9score_8_upscore_7_upscore_6_upscore_5_upscore_4_upeastern_dragonstarry_skyone tail,,False,None,1,1125,0,395,48,153,0,SGL9527,ponyFaetality_v11,"Size: 1024x1024, Seed: 3184286209, Steps: 50, Sampler: DPM++ 2M Karras, Version: v1.7.0",N/A,"Name: ponyFaetality_v11, Type: model, Weight: N/A",,,,,
2024-11-15T08:47:51.628Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/f164be9e-7184-4477-9cc3-d37407a56ae0/width=896/f164be9e-7184-4477-9cc3-d37407a56ae0.jpeg,novuschroma style cup of coffee with swirling steam ink drawing,,False,None,1,1191,0,383,52,93,2,novuschroma,2_SDXL LGT/moonrideMixes_light1,"Size: , Seed: 565866311, Steps: 8, Sampler: DPM++ 2M, Version: ",N/A,,,,,,
2024-04-10T07:54:01.222Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/e3dad853-f581-407a-860f-f942f8087cf9/width=832/e3dad853-f581-407a-860f-f942f8087cf9.jpeg,a bunch of jellyfish lost inside an unknown ecosystem all in different colors glowing glimmers sparkels,"muted colors, greyscale, monochrome",False,None,1,1027,0,486,67,139,1,Number4,,"Size: 832x1216, Seed: 20870372, Steps: 25, Sampler: DPM++ 2M, Version: ",N/A,,,,,,
2024-07-16T13:17:14.179Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/1de67b1f-0ad4-4e1d-9dc7-c3b6a172fb20/width=1320/1de67b1f-0ad4-4e1d-9dc7-c3b6a172fb20.jpeg,lady of the winter sexy and mysterious silhouette billowing  transparent veil watercolor painting by Zdzislaw Beksinski and George Buckett inspired by Egon Schiele and Gustav Klimt Carne Griffiths and Agnes Cecile  fantasy concept art artistic photorealism smooth Steve McCurry style great masterwork by head of prompt engineering amazing depth  <lora:hyperkraximalism_v1-1:0.27>,"nude, closed eyes, blurry, low quality, grainy, bad quality",False,None,1,1951,0,570,70,196,1,Krawuzzn,albedobaseXL_v21,"Size: 880x1176, Seed: 954830419, Steps: 42, Sampler: DPM++ 3M SDE, Version: v1.9.4",N/A,"Name: hyperkraximalism_v1-1, Type: lora, Weight: 0.27","Name: albedobaseXL_v21, Type: model, Weight: N/A",,,,
2024-07-08T02:22:41.187Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/5b5286da-1301-46e9-9c81-9fd41597c3b0/width=832/5b5286da-1301-46e9-9c81-9fd41597c3b0.jpeg,"In the heart of Ripley's Spectacular Swamp Circus a sentient slime mold named Gloom performs a mesmerizing light show. The Gloom a gelatinous being with a soft glow shifts into various shapes casting vibrant bioluminescent pulses in shades of blue purple and green. The audience a mix of frog people and other swamp creatures watches in awe from rustic wooden benches. The circus tent made of stitched-together leaves and vines creates a magical backdrop with twinkling fireflies adding to the enchanting spectacle. The atmosphere is filled with wonder as if the very air is alive with magic  decaying animatronic VHS screen grab grainy old footage in the style of an old 80's VHS dark fantasy VHS screen grab grainy old footage
 the scene is captured in dimly lit dark fantasy but vibrant colors with bold ink lines defining form against the watercolor wash of the aged paper","BadDream, worst quality, low quality, normal quality, monochrome, grayscale, text, signature, watermark",False,None,1,1830,0,636,65,252,5,OdiousStooge,,"Size: 832x1216, Seed: 2063175495, Steps: 37, Sampler: DPM++ 2M Karras, Version: ",N/A,,,,,,
2024-08-15T17:38:16.347Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/3987e513-14c6-4d46-930b-13c086600762/width=1792/3987e513-14c6-4d46-930b-13c086600762.jpeg,"flux-style detailemaximizer max detailsPhotorealisticproduct photo
Surreal landscape with floating islands and giant flowers bizarrely shaped flowers unreal sky colors sea of clouds below dreamlike atmosphere vibrant colors detailed hyperrealistic 8k",,False,None,1,1895,0,596,83,208,2,FradyPriva,forrealxlV10_v10.safetensors,"Size: 1792x2560, Seed: 1658975633, Steps: 12, Sampler: , Version: ",N/A,"Name: forrealxlV10_v10.safetensors, Type: model, Weight: N/A",,,,,
2024-08-13T02:50:27.220Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/7baae04e-093b-4272-951d-19940524fc74/width=832/7baae04e-093b-4272-951d-19940524fc74.jpeg,Capture a hyper-realistic photograph of a powerful creature a beetle with the armored body and horn of a rhinoceros combined with the sleek cunning face and bushy tail of a fox. The beetle’s body is dark and glossy with a large curved horn at the front while its face has sharp fox-like features and its tail is thick and furred. The scene is set in a dense ancient forest with the creature emerging from the undergrowth its horn glinting in the dappled light.,,False,None,1,1864,0,546,114,257,1,ledadu,,"Size: 832x1216, Seed: 4280125153, Steps: 50, Sampler: Undefined, Version: ",N/A,,,,,,
2024-06-25T15:20:13.872Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/844b9c4d-490c-49d2-aa04-c345a8a739a5/width=832/844b9c4d-490c-49d2-aa04-c345a8a739a5.jpeg,,,False,None,1,1857,0,554,86,284,2,Grafix_Gourmet_Grenade,,"Size: , Seed: , Steps: , Sampler: , Version: ",N/A,,,,,,
2024-05-01T16:17:30.151Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/ded79678-45d2-4c2a-9c02-40aa1b4e87f7/width=1440/ded79678-45d2-4c2a-9c02-40aa1b4e87f7.jpeg,"A cosmic wanderer traverses the void seeking answers among the stars. 
Movie Poster cinematic light Professional Art
many details extreme detailed full of details
Wide range of colors. DramaticDynamicCinematicSharp details
 Insane quality. Insane resolution. Insane details. Masterpiece. 32k resolution.
  <lora:add-detail-xl:0.8> 
 <lora:Lego_Cinematic_Lora:1>","grotesque, unsightly, misshapen, deformed, mangled, awkward, distorted, twisted, contorted, misshapen, lopsided, malformed, asymmetrical, irregular, unnatural, botched, mangled, mutilated, disfigured, unsightly, ugly, repulsive, revolting, ghastly, hideous, unappealing, terrible, awful, frightful, odious, loathsome, revolting, obnoxious, detestable, hateful, repugnant, sickening, vile, abhorrent, contemptible, execrable, loathsome, detestable, repellent, disgusting, revolting, loathsome, distasteful, abominable, ugly, tiling, poorly drawn hands, poorly drawn feet, poorly drawn face, out of frame, extra limbs, disfigured, deformed, body out of frame, blurry, bad anatomy, blurred, watermark, grainy, signature, cut off, draft, amateur, multiple, gross, weird, uneven, furnishing, decorating, decoration, furniture, text, poor, low, basic, worst, unprofessional, failure, crayon, oil, label, thousand (hands:1.1), straight stitch, monochromatic, plain, unpatterned",False,None,1,1691,0,733,95,261,2,AIDigitalMediaAgency,boltning_v10,"Size: 576x768, Seed: 1719830938, Steps: 10, Sampler: DDPM, Version: f0.0.17v1.8.0rc-latest-276-g29be1da7",sdxl_vae.safetensors,"Name: add-detail-xl, Type: lora, Weight: 0.8","Name: Lego_Cinematic_Lora, Type: lora, Weight: 1","Name: boltning_v10, Type: model, Weight: N/A",,,
